baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000031825.16	167.241992474265	-1.18186524940566	0.201053763230431	-5.87835427905473	4.14365345952728e-09	3.19238791298999e-08
ENSMUSG00000029363.14	363.697224695717	0.790657540057542	0.134518426858835	5.87768946247986	4.16032428880002e-09	3.20403828138932e-08
ENSMUSG00000034390.16	1137.20607962787	0.769640947207227	0.130953678278635	5.87719991774216	4.17264174365226e-09	3.21232851169299e-08
ENSMUSG00000049422.7	66.0767403409759	1.75586684385906	0.298770331156826	5.87697860446991	4.1782218587417e-09	3.21542772953611e-08
ENSMUSG00000068732.5	1183.43002553711	-0.644306333402888	0.109638116107761	-5.8766636665812	4.18617511514393e-09	3.22035025778606e-08
ENSMUSG00000037905.13	831.017276675657	0.709373159777872	0.120732750955909	5.87556528084852	4.21402857253154e-09	3.24057230674302e-08
ENSMUSG00000039509.8	675.66620420208	0.61583332584308	0.104825024221042	5.87486938752798	4.23176865974662e-09	3.25179667516785e-08
ENSMUSG00000048285.9	2047.92515560809	-0.582414073892438	0.0991360519686633	-5.87489679412024	4.23106862330178e-09	3.25179667516785e-08
ENSMUSG00000032370.8	288.841844448352	-0.801387529434279	0.136446880213661	-5.87325652429278	4.27316453802092e-09	3.28238698973267e-08
ENSMUSG00000053801.18	544.677294003669	0.928719858812827	0.158186737936977	5.8710348978992	4.33083085726379e-09	3.32544792551443e-08
ENSMUSG00000007034.15	26.6402969965888	7.21903324086152	1.22969591176865	5.87058407836658	4.34262478235065e-09	3.33314369179796e-08
ENSMUSG00000022817.15	4918.40181904222	-0.672859899885789	0.114616576315864	-5.87052869239001	4.34407589340002e-09	3.33314369179796e-08
ENSMUSG00000028618.11	5298.50366621455	-0.440430989826055	0.075054544489049	-5.86814553101867	4.40696363439406e-09	3.38014274160458e-08
ENSMUSG00000020330.16	753.129055459468	0.882015282754731	0.150341959142058	5.86672734470166	4.44480681985757e-09	3.40790488790118e-08
ENSMUSG00000020326.7	15274.6096591375	-0.780545071901945	0.133141318378051	-5.86253074110027	4.55865179040069e-09	3.49389666306886e-08
ENSMUSG00000033499.14	2197.09831892767	0.570227825130323	0.0972717946826489	5.86221141483718	4.56742967432414e-09	3.49932778678034e-08
ENSMUSG00000045404.16	20.3569000566908	4.26302528900858	0.727235148434092	5.86196266529179	4.57427888631031e-09	3.50327778756813e-08
ENSMUSG00000046818.7	426.217956720123	-0.749358540960255	0.12786381788633	-5.86059882574777	4.61200962064289e-09	3.53086717293186e-08
ENSMUSG00000005553.14	23.9294423354529	5.55977554868992	0.948711580988727	5.86034329094585	4.61911262181185e-09	3.53499680705882e-08
ENSMUSG00000021215.15	1678.77174691219	0.656203761207564	0.11204113627915	5.85681101602392	4.71839526791262e-09	3.60964217869972e-08
ENSMUSG00000041272.11	61.1969197429287	-1.6858284126649	0.287844233583866	-5.85673852720665	4.7204543208859e-09	3.60988236901463e-08
ENSMUSG00000047554.14	664.733332636836	-0.704520182870849	0.12029935582638	-5.85639198174623	4.73031007137556e-09	3.61608256232353e-08
ENSMUSG00000030157.5	380.133489268162	-1.21780666847209	0.207956688895975	-5.85605913874336	4.73979497430043e-09	3.62199478531136e-08
ENSMUSG00000030074.9	785.491930194139	-0.734228530505746	0.12540749303621	-5.85474211093387	4.77750764721758e-09	3.64946540584723e-08
ENSMUSG00000070972.13	448.939164492352	-0.817861822325125	0.13973007923242	-5.85315507454006	4.82333995654424e-09	3.68311592252027e-08
ENSMUSG00000038845.11	914.898589433353	0.682528679655875	0.11663396837666	5.85188593988075	4.86029912950343e-09	3.70996855324384e-08
ENSMUSG00000042557.14	1310.32245010745	0.573449263823646	0.0980217943064099	5.85022206419809	4.90917146403264e-09	3.74589158631424e-08
ENSMUSG00000028654.13	57.2642916405497	1.82976491968763	0.312808468474563	5.84947373263463	4.93130747879945e-09	3.76139478268604e-08
ENSMUSG00000070803.6	22.3125786913012	5.46402409474248	0.934339673457824	5.84800608382721	4.97500362354086e-09	3.79332565265633e-08
ENSMUSG00000029375.6	25.6390262809551	-2.97726533440969	0.509145713397228	-5.84757026538466	4.98805158538394e-09	3.80187306909551e-08
ENSMUSG00000074802.11	265.070829968916	0.980658716668818	0.167853819993595	5.84233779550705	5.14732971640355e-09	3.92182919018504e-08
ENSMUSG00000057899.7	19.1671351442174	4.18181146459622	0.715863064630044	5.8416360212094	5.1690647672849e-09	3.93693938792546e-08
ENSMUSG00000031785.16	101.114452498737	1.41924721624411	0.242998427562462	5.84056131753898	5.2025232120343e-09	3.95982917933378e-08
ENSMUSG00000059742.10	31.4937819773551	2.64556344436036	0.452964953825243	5.84054775544741	5.20294678015528e-09	3.95982917933378e-08
ENSMUSG00000039081.10	958.927396158042	-0.892684533660234	0.152904922352341	-5.83816740446857	5.27781142681659e-09	4.01532942902273e-08
ENSMUSG00000027007.16	1094.25802689813	-0.597341455145724	0.102329565744701	-5.83742783230426	5.30128443810287e-09	4.0317047752425e-08
ENSMUSG00000062198.5	194.596331219774	1.02370992684515	0.175410608444241	5.83607762338139	5.3444004800721e-09	4.06300140870163e-08
ENSMUSG00000028024.14	81.6369427260475	-1.51064513791183	0.258923843718442	-5.83432223242648	5.40096552573893e-09	4.10449569674635e-08
ENSMUSG00000050628.6	134.474622995219	1.1939073410233	0.204638002949038	5.83424058003841	5.40361078880324e-09	4.10499789853778e-08
ENSMUSG00000037892.13	797.537255983102	-0.637160359987387	0.109221835972052	-5.83363531950171	5.4232585365487e-09	4.11841138351859e-08
ENSMUSG00000040569.13	31.4736383241214	-2.85022239382683	0.488601667501018	-5.83342747969826	5.43002137422766e-09	4.12203384026691e-08
ENSMUSG00000020689.4	363.215987254778	0.746467759560797	0.127995196742039	5.83199821994277	5.47675034621044e-09	4.15598157232975e-08
ENSMUSG00000040648.14	1198.2544818893	0.735014282111763	0.12604615424391	5.83131065378994	5.49936914051761e-09	4.1716153296937e-08
ENSMUSG00000034645.14	19.0477834912411	4.78870264174822	0.821523796451723	5.82904921614116	5.57440628239947e-09	4.22698564361127e-08
ENSMUSG00000020346.16	1790.35250744107	-0.626370215168728	0.107475720990751	-5.82801594066654	5.60902220514879e-09	4.25167582761846e-08
ENSMUSG00000049916.12	57.0229794962483	1.92545706455484	0.330392943987034	5.82777901161958	5.61698902583105e-09	4.25615512777806e-08
ENSMUSG00000040688.16	795.708727279952	0.707486483871476	0.121468382605759	5.82444969377518	5.73010944473432e-09	4.34027989651315e-08
ENSMUSG00000071708.11	325.851398480883	0.988443589758131	0.169753210947837	5.82282705722644	5.78604210413687e-09	4.38104198265649e-08
ENSMUSG00000038745.15	27.375603248609	7.25995986646614	1.24693913744683	5.82222471686249	5.80693979199842e-09	4.39525636799412e-08
ENSMUSG00000036109.17	254.040678221556	1.0297718415231	0.17697653955509	5.8186912463759	5.93101731538121e-09	4.48752831697058e-08
ENSMUSG00000066894.14	229.955481607351	0.890415428845023	0.153033301034919	5.81844227905565	5.93985638255675e-09	4.49257291150161e-08
ENSMUSG00000004897.16	6747.02483857583	0.624719569575015	0.107375995052702	5.81805616114094	5.95359004892002e-09	4.50131446461841e-08
ENSMUSG00000022246.14	4240.16234007834	-0.572789179107054	0.09849029371049	-5.81569165374565	6.03836845090263e-09	4.56374460268074e-08
ENSMUSG00000005583.16	303.986839373226	-0.905056700932852	0.155648081405795	-5.81476297528686	6.0719860122085e-09	4.58747635677666e-08
ENSMUSG00000043333.12	63.2261743988299	1.79659522213094	0.309065320985134	5.81299518303884	6.13648278784231e-09	4.6345119733226e-08
ENSMUSG00000055720.10	719.59822335659	0.650368621118829	0.111886864708828	5.81273434385112	6.14605558070107e-09	4.64004765483147e-08
ENSMUSG00000002847.7	65.9002646754493	-1.58568705919525	0.272818520189632	-5.8122412587425	6.16419149360095e-09	4.65203244228162e-08
ENSMUSG00000028115.16	26.3196699876368	6.29699034003297	1.08341272026756	5.81218054969657	6.16642799803548e-09	4.65203244228162e-08
ENSMUSG00000097039.8	418.221775665942	-0.764599960437736	0.131611177884699	-5.8095366421504	6.26459824356812e-09	4.72437037063252e-08
ENSMUSG00000038838.15	444.048302461857	0.889201548116639	0.153061182730408	5.80945169934314	6.26777730539223e-09	4.72504523831427e-08
ENSMUSG00000000216.8	15.3191598566833	7.3895383332636	1.27237641087427	5.80766687444804	6.33494004661305e-09	4.77393696918898e-08
ENSMUSG00000022964.14	467.603289804503	-0.669511025866803	0.115290174863449	-5.80718197938187	6.3533071792553e-09	4.78603467990077e-08
ENSMUSG00000033031.13	699.483240408751	0.986823079784134	0.169949211166472	5.80657640603874	6.37631818034374e-09	4.80162059987589e-08
ENSMUSG00000072244.11	54.6060523574078	1.78623807088381	0.307712707508566	5.80488886970678	6.44087090378064e-09	4.84846635791872e-08
ENSMUSG00000047747.10	1053.24881227402	-0.725521199413986	0.124988127173459	-5.80472094287087	6.44732921348409e-09	4.85156246308228e-08
ENSMUSG00000045752.13	727.514330888135	-0.691038834637252	0.119085217130606	-5.8028935185075	6.51801873634255e-09	4.90297220290844e-08
ENSMUSG00000005950.14	82.7372405553953	-1.3470614007847	0.232156278081574	-5.80239057895033	6.53760565983903e-09	4.915918236257e-08
ENSMUSG00000062175.13	31.0180365823441	2.44403983681968	0.421454297169114	5.79906256321542	6.66866516079141e-09	5.01264562195244e-08
ENSMUSG00000050248.11	977.574119682133	-0.568247338684452	0.0980033885001508	-5.79824174838177	6.7013801793512e-09	5.03540684308242e-08
ENSMUSG00000030257.16	757.162643349479	-0.67363961951274	0.116183067357415	-5.79808774922785	6.70753545238768e-09	5.03754121253394e-08
ENSMUSG00000030283.7	25.7537219318468	7.15562843853465	1.23414421408477	5.79804884783354	6.7090911923673e-09	5.03754121253394e-08
ENSMUSG00000034919.2	20.622385479881	4.07183381030154	0.702571291881259	5.79561655500964	6.80706323888257e-09	5.10924928009887e-08
ENSMUSG00000004655.5	3511.04200550423	-0.989999789582676	0.170833741095943	-5.79510688714986	6.82776813246256e-09	5.12293114211536e-08
ENSMUSG00000048546.8	602.754501618564	0.807456696489196	0.139469345735702	5.78949225171922	7.05995133977603e-09	5.29521948566377e-08
ENSMUSG00000027035.10	1124.61492157529	-0.575983529327187	0.0994975705104216	-5.78892053717892	7.08401984432865e-09	5.31134594055029e-08
ENSMUSG00000085786.1	103.587220435072	-1.44080050116943	0.248905211466795	-5.78855096154401	7.09962098477451e-09	5.32111448155962e-08
ENSMUSG00000060508.16	15.8682542829569	7.42319234308087	1.2826724586233	5.78728598495692	7.15327359595151e-09	5.35938491871977e-08
ENSMUSG00000025321.14	90.4477828921986	-1.40380624799141	0.242603767761303	-5.78641568902842	7.19041499509274e-09	5.38526157090834e-08
ENSMUSG00000033213.16	34.1463308381895	2.18795695430198	0.378158706132216	5.78581669236248	7.21608711146446e-09	5.40253268142431e-08
ENSMUSG00000021917.16	1649.86378752163	-0.532004795529401	0.0919808870605073	-5.78386241458441	7.30046589777276e-09	5.46372784230562e-08
ENSMUSG00000042492.12	1145.39864929345	0.655438209179814	0.113363032081568	5.78176321808513	7.39217054517547e-09	5.53035948996383e-08
ENSMUSG00000066607.5	625.463373746858	-0.872274473304319	0.150953416316079	-5.77843479526079	7.53987535391629e-09	5.63882362874593e-08
ENSMUSG00000034342.9	2067.33109225788	0.486045534932453	0.0841876026806881	5.7733623414359	7.77050928304781e-09	5.80920690383545e-08
ENSMUSG00000027470.9	26.533751388896	-2.7468115037165	0.476037074637779	-5.7701629769206	7.91949022180202e-09	5.91844561879323e-08
ENSMUSG00000022595.7	31.2467725136444	2.52748828375019	0.438260313241371	5.76709368242107	8.06502258383026e-09	6.0250291502027e-08
ENSMUSG00000045281.5	19.6204327507445	3.60544985749789	0.625459395335891	5.7644826896583	8.19086839769616e-09	6.11683406768025e-08
ENSMUSG00000053644.13	1265.95113732248	-0.571086408172834	0.0990741253725099	-5.76423365864296	8.20297056021194e-09	6.12366109738521e-08
ENSMUSG00000025369.15	2282.619086555	-0.589148151313028	0.102224946535849	-5.76325223223691	8.2508344406286e-09	6.15717031886159e-08
ENSMUSG00000029020.13	1831.72525281238	-0.591395593808734	0.102639401531242	-5.76187687170721	8.31836753840501e-09	6.20532819687869e-08
ENSMUSG00000004267.16	942.656793345275	-0.683047017079347	0.118551103389763	-5.76162513505823	8.33078638834971e-09	6.21235209911327e-08
ENSMUSG00000021767.19	921.620375234963	-0.687912994845229	0.119400416526546	-5.76139526860264	8.34214206637927e-09	6.21857840667104e-08
ENSMUSG00000042772.15	1370.48988868037	0.523370135339062	0.0908643141345311	5.75990850009802	8.4159545120715e-09	6.27134131976625e-08
ENSMUSG00000047751.9	15.4859435222634	7.41404613314283	1.28776623381822	5.7572919202581	8.54740280032392e-09	6.366999435632e-08
ENSMUSG00000052776.10	20.112766527536	3.81226526910928	0.662184189089395	5.7571070586142	8.55676475353379e-09	6.37167875059755e-08
ENSMUSG00000034839.5	58.1369128688312	-1.63940653412914	0.284899112217478	-5.75434062033054	8.69806216158913e-09	6.47456329163846e-08
ENSMUSG00000032291.8	1750.68286234219	0.985626674087278	0.171288012108477	5.75420697546001	8.70494528009628e-09	6.4773560454702e-08
ENSMUSG00000056174.8	156.959640188234	-1.80158330012822	0.313095119280978	-5.75410854140923	8.71001832014216e-09	6.47880039447899e-08
ENSMUSG00000097016.2	22.0623134922601	3.19454906670938	0.555334754376155	5.75247459579228	8.79464874486247e-09	6.53939985392613e-08
ENSMUSG00000005873.6	2626.64816397381	-0.506178847903865	0.0880045293622844	-5.75173632052619	8.83314950856279e-09	6.56330929361099e-08
ENSMUSG00000091337.3	2036.63143701879	-0.726926720593423	0.12638312567508	-5.75177039427154	8.83136897509353e-09	6.56330929361099e-08
ENSMUSG00000022425.16	200.308663503122	-1.13295675661194	0.196985153653258	-5.75148297016445	8.8463993540983e-09	6.57079414861319e-08
ENSMUSG00000022706.16	446.023006316118	0.729773564128695	0.126940979353956	5.74892022924947	8.98151774933992e-09	6.66876080986524e-08
ENSMUSG00000031295.13	543.826233643774	-0.63474318065803	0.110437296641542	-5.74754362847436	9.05492400172743e-09	6.72085245424232e-08
ENSMUSG00000027933.11	1411.71596351687	0.555623434878706	0.0967250170374081	5.74436119937637	9.22686445169423e-09	6.8460157118991e-08
ENSMUSG00000026516.8	1304.4043894109	0.590528822797771	0.102809236162316	5.74392773296595	9.25052800289472e-09	6.86111230791969e-08
ENSMUSG00000025383.2	14.227086042286	7.28135927227247	1.26780819299674	5.74326567101715	9.28678481855307e-09	6.8855351525659e-08
ENSMUSG00000027913.5	61.0275806653999	1.94613161582721	0.338978060529401	5.74117278501101	9.40230941528038e-09	6.96869124200967e-08
ENSMUSG00000033216.9	298.313784853744	0.858929081063312	0.149640635099179	5.73994543991363	9.47070583002384e-09	7.01687037248829e-08
ENSMUSG00000036834.16	42.00641129323	2.20176346986234	0.38365869918862	5.73885975873541	9.53161066468559e-09	7.05946645935146e-08
ENSMUSG00000028557.10	2970.46768788411	-0.62591217911668	0.109074937454659	-5.73836844395957	9.55929754422373e-09	7.07743840371553e-08
ENSMUSG00000022021.14	737.101878279301	0.851732435694292	0.148438021205937	5.73796678758357	9.58199000088492e-09	7.09170107900914e-08
ENSMUSG00000029468.17	53.1350526107008	1.72864464998285	0.301306449976395	5.73716443879074	9.62747733407644e-09	7.12281817355884e-08
ENSMUSG00000002055.9	455.823268804255	0.72778637127321	0.126905826926036	5.73485385897514	9.75964609505137e-09	7.21802070512094e-08
ENSMUSG00000032352.16	277.692032884122	0.879795216213395	0.153435562973155	5.73397196298831	9.81055554899835e-09	7.25307905956326e-08
ENSMUSG00000057969.15	585.850615779465	-0.810651088660643	0.141394012330319	-5.73327735241596	9.85083515753997e-09	7.28025637973819e-08
ENSMUSG00000014837.15	114.64399026616	1.19443623847695	0.208378885572009	5.73204062973158	9.92294942039636e-09	7.33093327536854e-08
ENSMUSG00000073700.3	804.143573342539	0.660437596744296	0.115235157589268	5.73121615452021	9.97131000775646e-09	7.3640313752392e-08
ENSMUSG00000022389.15	1265.33862949629	-0.574902680139894	0.100315613175854	-5.73093920217667	9.98760632385202e-09	7.37343413330489e-08
ENSMUSG00000056429.4	3178.49944102096	-0.56484525119328	0.0985747517138275	-5.73012096275001	1.00359041992421e-08	7.40644717322588e-08
ENSMUSG00000027326.13	404.386436324073	1.03432648301916	0.180561344885406	5.7283937693065	1.01386010304027e-08	7.47956850623789e-08
ENSMUSG00000039929.14	318.114785522194	0.749494671483636	0.130872471795824	5.72690850259888	1.02277294277984e-08	7.54263140618315e-08
ENSMUSG00000045103.19	683.851664042984	0.836354393221963	0.146070495624806	5.72569011725822	1.03014108760765e-08	7.59426177414537e-08
ENSMUSG00000114230.1	19.3808011387854	4.81171180410281	0.840589622810879	5.72421033228171	1.03915943898734e-08	7.65801644278305e-08
ENSMUSG00000020246.13	619.493061199867	-0.651010567784742	0.113760852296397	-5.72262386087414	1.04891320434094e-08	7.72714335648032e-08
ENSMUSG00000029061.2	473.074050461306	-0.911977297890063	0.159414450286055	-5.72079442141914	1.0602712422656e-08	7.80803521449133e-08
ENSMUSG00000075232.6	474.683690786437	0.679677415274781	0.118823459342658	5.72006082834835	1.06485923765029e-08	7.83903138435371e-08
ENSMUSG00000047409.13	449.414297246134	-0.784658630214617	0.137180024978528	-5.71991899212319	1.06574852479368e-08	7.84278690283958e-08
ENSMUSG00000026678.10	69.0886157858633	-1.60598303180111	0.280828156340045	-5.71873936264596	1.07317260275794e-08	7.8946118281119e-08
ENSMUSG00000032290.7	1876.80393499189	-0.572432482363031	0.100099284032956	-5.71864712013889	1.07375525135985e-08	7.89608998564874e-08
ENSMUSG00000022533.14	4266.18100450173	0.701577818393864	0.122707268744861	5.71749192668139	1.0810781002292e-08	7.94711498981563e-08
ENSMUSG00000029094.12	1731.92820272167	-0.652288358462998	0.114094835528495	-5.71707172758131	1.08375379011082e-08	7.96395413933659e-08
ENSMUSG00000027610.17	997.470247595274	-0.652128238127783	0.114076014534987	-5.71661133837891	1.0866927862079e-08	7.98271554527578e-08
ENSMUSG00000030263.13	20.7044410311807	5.32892547275203	0.932388971664516	5.71534588535377	1.09481104697235e-08	8.03949638539939e-08
ENSMUSG00000021359.16	50.0127957177619	1.72676906517265	0.302158505994978	5.71477893526965	1.0984672918254e-08	8.06122258391681e-08
